index,Date,Latitude,Longitude,Magnitude
17875,05/16/2006,-31.81,-179.30700000000002,7.4
17876,05/16/2006,0.093,97.05,6.8
17877,05/16/2006,-20.751,-174.15099999999998,5.7
17878,05/17/2006,-20.634,-173.952,6.0
17879,05/17/2006,-20.617,-173.972,5.8
17880,05/18/2006,54.627,163.857,5.7
17881,05/19/2006,-0.143,124.713,6.3
17882,05/21/2006,1.55,-85.311,6.0
17883,05/22/2006,60.772,165.743,6.6
17884,05/22/2006,54.271,158.447,6.2
17885,05/22/2006,-4.715,126.811,6.1
17886,05/24/2006,-27.565,-112.793,5.6
17887,05/24/2006,-20.376,168.925,5.5
17888,05/24/2006,-20.423,168.945,5.5
17889,05/24/2006,-2.246,139.154,5.7
17890,05/24/2006,-20.295,168.81799999999998,5.5
17891,05/25/2006,-18.141,-71.161,5.6
17892,05/26/2006,-7.961,110.446,6.3
17893,05/28/2006,-5.724,151.13299999999998,6.5
17894,05/28/2006,-19.907,-174.537,5.7
17895,05/28/2006,19.162,121.179,5.7
17896,05/29/2006,-59.59,-26.235,5.7
17897,05/29/2006,-7.94,154.628,5.5
17898,05/29/2006,-41.948,88.458,5.6
17899,05/30/2006,-45.763000000000005,-75.51899999999999,5.7
17900,05/30/2006,-3.749,140.065,5.9
17901,06/02/2006,-20.837,-178.701,6.0
17902,06/05/2006,1.175,-28.065,6.0
17903,06/05/2006,1.018,-28.162,5.7
17904,06/09/2006,-17.531,-178.747,6.1
17905,06/09/2006,-17.98,-178.503,5.5
17906,06/09/2006,-47.75,32.611999999999995,5.9
17907,06/11/2006,-20.661,-179.262,5.9
17908,06/11/2006,33.134,131.145,6.3
17909,06/14/2006,51.752,177.082,6.5
17910,06/14/2006,51.948,177.128,6.0
17911,06/15/2006,1.454,126.304,5.6
17912,06/15/2006,45.389,97.354,5.8
17913,06/15/2006,-15.431,-175.135,5.6
17914,06/16/2006,1.281,121.799,5.6
17915,06/16/2006,40.349,143.71200000000002,5.5
17916,06/16/2006,40.329,143.612,5.5
17917,06/18/2006,33.028,-39.702,6.0
17918,06/20/2006,51.582,-130.47299999999998,5.6
17919,06/21/2006,6.938,92.454,6.0
17920,06/22/2006,45.417,149.343,6.0
17921,06/24/2006,-0.39,123.195,6.3
17922,06/27/2006,-22.762,-68.695,5.5
17923,06/27/2006,52.23,176.158,6.2
17924,06/27/2006,-19.865,-178.287,6.3
17925,06/27/2006,-60.428,153.711,5.7
17926,06/27/2006,-21.287,-68.516,5.5
17927,06/27/2006,14.986,-94.14,5.8
17928,06/27/2006,6.501,92.793,6.3
17929,06/28/2006,26.925,55.86600000000001,5.8
17930,06/30/2006,-6.257000000000001,154.799,5.6
17931,07/01/2006,51.063,-179.31400000000002,5.5
17932,07/01/2006,0.85,126.919,5.5
17933,07/02/2006,51.713,176.93,5.8
17934,07/02/2006,51.188,-179.387,5.5
17935,07/02/2006,51.102,-179.357,5.6
17936,07/03/2006,-56.529,-142.489,5.8
17937,07/05/2006,-20.565,-174.125,5.6
17938,07/05/2006,-4.359,151.859,5.5
17939,07/06/2006,39.119,71.836,5.8
17940,07/06/2006,-10.483,165.11700000000002,5.7
17941,07/07/2006,-15.244000000000002,-173.61,6.0
17942,07/08/2006,-28.562,-67.389,5.5
17943,07/08/2006,51.214,-179.312,6.6
17944,07/10/2006,-11.627,-13.432,5.5
17945,07/12/2006,-8.548,67.814,5.7
17946,07/12/2006,-5.992999999999999,148.52,5.7
17947,07/12/2006,-17.64,65.76899999999999,5.5
17948,07/13/2006,-60.942,-36.471,5.7
17949,07/15/2006,-4.446000000000001,126.156,5.8
17950,07/16/2006,-28.715,-72.543,6.2
17951,07/16/2006,-19.937,-178.40099999999998,5.7
17952,07/17/2006,-9.284,107.419,7.7
17953,07/17/2006,-9.281,107.347,5.6
17954,07/17/2006,-9.68,107.516,5.5
17955,07/17/2006,-9.875,107.886,5.7
17956,07/17/2006,-9.087,107.76,6.0
17957,07/17/2006,-9.032,107.733,5.9
17958,07/17/2006,-9.094,107.68,5.5
17959,07/17/2006,-9.506,107.649,5.9
17960,07/17/2006,-9.009,107.833,5.7
17961,07/17/2006,-9.529,107.71,5.5
17962,07/17/2006,-9.42,108.319,6.1
17963,07/17/2006,-9.369,108.774,5.9
17964,07/18/2006,-9.301,108.753,5.7
17965,07/18/2006,-0.177,124.944,5.5
17966,07/18/2006,-9.355,108.779,5.6
17967,07/18/2006,-20.084,-178.43400000000003,5.7
17968,07/18/2006,-3.908,154.373,5.6
17969,07/19/2006,-9.216,108.373,5.5
17970,07/19/2006,-9.543,107.241,5.7
17971,07/19/2006,32.974000000000004,96.208,5.5
17972,07/19/2006,-6.535,105.389,6.1
17973,07/19/2006,-5.474,150.684,6.4
17974,07/19/2006,-5.327999999999999,150.691,5.9
17975,07/23/2006,-0.336,123.286,6.0
17976,07/23/2006,-17.93,-178.608,5.8
17977,07/27/2006,10.411,142.031,5.5
17978,07/27/2006,1.707,97.146,6.3
17979,07/28/2006,24.183000000000003,122.526,5.9
17980,07/29/2006,37.255,68.828,5.6
17981,07/29/2006,-22.25,-179.577,5.5
17982,07/29/2006,23.589,-63.923,5.8
17983,07/30/2006,26.864,-111.209,5.9
17984,07/30/2006,1.463,97.182,5.6
17985,07/31/2006,10.166,-103.863,5.5
17986,08/02/2006,-31.342,179.57,5.7
17987,08/02/2006,-11.167,116.85,5.9
17988,08/04/2006,52.121,171.035,5.5
17989,08/05/2006,-33.126,-68.719,5.6
17990,08/06/2006,37.367,74.733,5.6
17991,08/06/2006,26.119,144.011,5.9
17992,08/07/2006,-15.798,167.78900000000002,6.8
17993,08/11/2006,18.541,-101.048,6.1
17994,08/11/2006,2.403,96.348,6.2
17995,08/12/2006,28.789,130.016,5.5
17996,08/14/2006,-55.503,-124.349,5.6
17997,08/15/2006,-4.672,126.734,5.9
17998,08/15/2006,-9.273,150.481,5.7
17999,08/15/2006,51.092,179.261,5.7
18000,08/15/2006,-21.189,-176.25,6.1
18001,08/16/2006,-58.892,149.154,5.9
18002,08/16/2006,-28.815,61.736,5.9
18003,08/17/2006,55.617,161.686,5.7
18004,08/17/2006,46.542,141.908,5.6
18005,08/19/2006,16.230999999999998,-97.257,5.6
18006,08/20/2006,49.823,156.415,6.0
18007,08/20/2006,-61.029,-34.371,7.0
18008,08/20/2006,-60.913,-34.056999999999995,5.9
18009,08/21/2006,33.631,135.825,5.5
18010,08/23/2006,-4.245,152.815,5.6
18011,08/24/2006,51.148,157.52200000000002,6.5
18012,08/25/2006,-24.403,-67.028,6.6
18013,08/26/2006,51.331,-179.57299999999998,5.7
18014,08/26/2006,51.377,-179.54,5.7
18015,08/28/2006,-10.755999999999998,165.05700000000002,5.6
18016,08/29/2006,-0.348,125.123,5.8
18017,08/30/2006,-17.65,65.943,5.7
18018,08/31/2006,-0.267,125.061,5.8
18019,08/31/2006,28.798,130.03,5.5
18020,09/01/2006,-54.678,-128.537,5.5
18021,09/01/2006,-6.759,155.512,6.8
18022,09/01/2006,53.263000000000005,159.69899999999998,5.7
18023,09/01/2006,53.97,-166.392,5.9
18024,09/03/2006,-21.801,-175.146,5.7
18025,09/03/2006,-58.769,149.158,5.5
18026,09/03/2006,-24.046,178.817,5.9
18027,09/05/2006,7.678,126.433,5.8
18028,09/06/2006,-60.844,-34.166,5.7
18029,09/09/2006,-7.218999999999999,120.106,6.3
18030,09/10/2006,26.319000000000003,-86.60600000000001,5.9
18031,09/11/2006,35.472,78.225,5.5
18032,09/12/2006,-28.944000000000003,-68.898,6.0
18033,09/12/2006,8.283,126.49,5.5
18034,09/15/2006,-6.018,150.471,5.8
18035,09/16/2006,41.364,135.697,5.9
18036,09/16/2006,-3.08,129.441,6.3
18037,09/17/2006,-31.733,-67.145,6.2
18038,09/18/2006,51.596,-173.96099999999998,5.8
18039,09/19/2006,-26.151,-175.60299999999998,5.7
18040,09/19/2006,-9.902,107.346,5.9
18041,09/21/2006,-9.05,110.365,6.0
18042,09/22/2006,-26.868,-63.149,6.0
18043,09/24/2006,-32.228,-67.687,5.7
18044,09/24/2006,-17.741,41.81100000000001,5.7
18045,09/25/2006,-0.179,124.83,5.7
18046,09/28/2006,46.462,153.36,5.9
18047,09/28/2006,-16.592,-172.033,6.9
18048,09/29/2006,-16.159000000000002,-176.238,5.6
18049,09/29/2006,10.876,-61.756,6.1
18050,09/29/2006,10.814,-61.758,5.5
18051,09/30/2006,7.282999999999999,-34.658,5.5
18052,09/30/2006,-15.588,-73.16,6.0
18053,09/30/2006,46.351000000000006,153.166,6.6
18054,09/30/2006,46.185,153.16899999999998,6.0
18055,09/30/2006,46.33,153.256,5.5
18056,10/01/2006,46.47,153.24,6.5
18057,10/03/2006,-18.84,169.00099999999998,6.3
18058,10/06/2006,-41.18899999999999,80.641,5.7
18059,10/06/2006,-50.105,-114.598,5.7
18060,10/07/2006,-24.087,-68.98,5.7
18061,10/08/2006,-23.554,-175.271,5.8
18062,10/09/2006,20.654,120.023,6.3
18063,10/09/2006,20.707,119.981,5.9
18064,10/09/2006,-51.03,29.024,5.7
18065,10/10/2006,-56.101000000000006,-122.373,6.0
18066,10/10/2006,37.197,142.664,6.0
18067,10/11/2006,8.405,-103.165,5.8
18068,10/11/2006,20.712,120.084,5.7
18069,10/12/2006,24.148000000000003,122.627,5.7
18070,10/12/2006,-31.256,-71.368,6.4
18071,10/13/2006,46.238,153.27700000000002,5.9
18072,10/15/2006,19.878,-155.935,6.7
18073,10/15/2006,20.129,-155.983,6.1
18074,10/16/2006,-50.778,162.161,5.8
18075,10/16/2006,-30.244,-71.325,5.5
18076,10/17/2006,-5.881,150.982,6.7
18077,10/17/2006,-21.042,-68.27600000000001,5.9
18078,10/18/2006,-15.053,167.266,6.4
18079,10/18/2006,4.82,-82.652,5.7
18080,10/20/2006,-13.457,-76.67699999999999,6.7
18081,10/20/2006,13.432,121.47,5.8
18082,10/20/2006,13.493,121.527,5.8
18083,10/20/2006,13.418,121.546,5.6
18084,10/21/2006,13.368,121.378,5.9
18085,10/22/2006,-45.727,95.987,6.1
18086,10/23/2006,4.945,125.222,5.7
18087,10/23/2006,-21.855,-65.595,5.8
18088,10/23/2006,29.351,140.27,6.4
18089,10/24/2006,4.898,125.295,6.1
18090,10/26/2006,38.649,15.39,5.8
18091,10/26/2006,-13.371,-76.618,6.0
18092,10/29/2006,29.366,140.197,5.6
18093,10/30/2006,-15.204,-70.456,5.5
18094,10/30/2006,-6.475,154.925,5.5
18095,10/30/2006,2.339,126.791,5.5
18096,10/30/2006,2.324,126.777,5.6
18097,11/06/2006,-5.45,146.637,6.0
18098,11/07/2006,-21.729,-68.204,5.8
18099,11/07/2006,-6.482,151.195,6.6
18100,11/08/2006,47.17100000000001,153.963,5.6
18101,11/11/2006,-5.994,148.593,5.9
18102,11/12/2006,-6.225,151.05,6.2
18103,11/12/2006,48.281000000000006,154.246,5.9
18104,11/13/2006,-26.052,-63.283,6.8
18105,11/13/2006,-17.833,-178.417,5.5
18106,11/13/2006,-6.38,151.23,6.2
18107,11/14/2006,-6.39,127.998,6.1
18108,11/14/2006,-23.267,-68.32600000000001,5.7
18109,11/15/2006,-50.599,162.328,5.5
18110,11/15/2006,-25.088,-112.161,5.5
18111,11/15/2006,46.592,153.266,8.3
18112,11/15/2006,46.301,154.61,5.6
18113,11/15/2006,46.27,154.52,5.6
18114,11/15/2006,47.77,153.179,5.5
18115,11/15/2006,47.518,152.64700000000002,6.0
18116,11/15/2006,46.086000000000006,154.1,6.0
18117,11/15/2006,46.371,154.475,6.2
18118,11/15/2006,46.862,153.731,5.5
18119,11/15/2006,46.652,155.305,6.4
18120,11/15/2006,46.483,154.726,6.7
18121,11/15/2006,44.104,154.7,5.5
18122,11/15/2006,47.111,154.417,5.7
18123,11/15/2006,46.195,154.668,5.9
18124,11/15/2006,47.42100000000001,153.861,5.7
18125,11/15/2006,47.055,155.526,5.5
18126,11/15/2006,47.006,154.97899999999998,6.0
18127,11/15/2006,47.075,155.166,5.5
18128,11/15/2006,46.867,154.996,5.5
18129,11/15/2006,47.278,154.14600000000002,5.9
18130,11/15/2006,47.141000000000005,153.51,5.7
18131,11/15/2006,47.382,154.164,5.5
18132,11/15/2006,47.666,154.548,5.6
18133,11/15/2006,46.718,153.3,5.5
18134,11/16/2006,-62.707,-160.905,5.7
18135,11/16/2006,46.358,154.468,6.0
18136,11/16/2006,-51.874,139.755,5.5
18137,11/16/2006,-51.996,139.47299999999998,6.1
18138,11/17/2006,47.017,155.526,5.6
18139,11/17/2006,28.591,129.895,6.2
18140,11/18/2006,11.111,-87.81,5.5
18141,11/18/2006,4.746,94.783,5.9
18142,11/18/2006,4.7410000000000005,94.771,5.9
18143,11/19/2006,-55.584,-24.871,5.7
18144,11/19/2006,18.463,-104.489,5.5
18145,11/19/2006,46.901,154.891,5.5
18146,11/19/2006,-4.521,-104.832,6.1
18147,11/20/2006,-17.668,-70.22800000000001,5.6
18148,11/21/2006,-6.216,154.748,5.6
18149,11/22/2006,44.154,146.784,5.6
18150,11/23/2006,47.536,154.19899999999998,5.5
18151,11/24/2006,-5.997000000000001,150.483,5.9
18152,11/24/2006,46.762,153.774,5.5
18153,11/24/2006,-23.422,-175.572,5.7
18154,11/25/2006,53.588,-163.748,5.5
18155,11/27/2006,-16.053,-71.80199999999999,5.7
18156,11/29/2006,2.52,128.283,6.2
18157,11/29/2006,53.74100000000001,-35.438,5.6
18158,11/29/2006,-25.371,179.66099999999997,5.5
18159,11/30/2006,-21.297,-174.67700000000002,6.0
18160,11/30/2006,-53.844,-134.359,6.2
18161,11/30/2006,-29.761,-111.958,5.6
18162,12/01/2006,3.39,99.079,6.3
18163,12/01/2006,-8.261000000000001,118.753,6.3
18164,12/02/2006,-17.774,-174.31400000000002,5.8
18165,12/03/2006,-0.5379999999999999,-19.738,5.6
18166,12/03/2006,-50.703,162.564,5.7
18167,12/03/2006,13.994000000000002,-91.207,6.0
18168,12/05/2006,11.397,-86.411,5.5
18169,12/05/2006,-35.342,-104.546,5.8
18170,12/06/2006,-53.982,158.999,5.8
18171,12/07/2006,-8.801,126.704,5.7
18172,12/07/2006,46.153,154.386,6.4
18173,12/09/2006,47.435,147.055,5.8
18174,12/10/2006,-18.742,-178.014,5.5
18175,12/10/2006,10.023,140.416,5.5
18176,12/10/2006,29.761,130.516,5.7
18177,12/12/2006,3.733,124.684,6.3
18178,12/12/2006,-41.392,-86.00299999999999,5.5
18179,12/15/2006,46.407,153.042,5.6
18180,12/15/2006,-35.327,-105.745,5.8
18181,12/17/2006,-21.175,-174.57299999999998,5.5
18182,12/17/2006,-21.258000000000003,-174.472,5.8
18183,12/17/2006,4.815,95.018,5.8
18184,12/17/2006,0.626,99.859,5.8
18185,12/20/2006,13.272,125.806,5.6
18186,12/22/2006,3.269,125.277,5.5
18187,12/22/2006,-17.656,-178.576,5.5
18188,12/22/2006,10.653,92.361,6.2
18189,12/23/2006,-6.785,105.635,5.5
18190,12/24/2006,-4.548,153.161,5.7
18191,12/24/2006,-6.801,116.509,5.6
18192,12/24/2006,-2.115,139.04399999999998,5.8
18193,12/25/2006,42.156000000000006,76.163,5.8
18194,12/26/2006,21.799,120.547,7.1
18195,12/26/2006,21.974,120.493,6.9
18196,12/26/2006,21.636,120.852,5.5
18197,12/26/2006,48.321000000000005,154.83700000000002,6.0
18198,12/26/2006,-54.832,147.54,5.7
18199,12/27/2006,21.999,120.482,5.6
18200,12/27/2006,-5.724,154.424,6.0
18201,12/30/2006,13.313,51.365,6.6
18202,12/30/2006,5.496,-82.48899999999999,5.5
18203,12/31/2006,-37.94,-71.11399999999999,5.6
18204,12/31/2006,-28.591,-112.33,5.6
18205,01/05/2007,55.755,-156.061,5.8
18206,01/08/2007,8.077,92.437,6.1
18207,01/08/2007,39.803,70.312,6.0
18208,01/08/2007,-18.58,-177.847,6.3
18209,01/09/2007,59.42,-137.118,5.7
18210,01/11/2007,-3.655,127.283,6.0
18211,01/13/2007,46.243,154.524,8.1
18212,01/13/2007,46.334,155.166,5.5
18213,01/13/2007,45.567,153.765,5.8
18214,01/13/2007,46.913,156.276,6.0
18215,01/15/2007,-60.915,-34.069,5.5
18216,01/15/2007,34.892,138.64,5.9
18217,01/15/2007,-4.609,-105.145,5.6
18218,01/16/2007,2.61,126.238,5.6
18219,01/17/2007,-3.322,139.834,6.0
18220,01/17/2007,-57.911,-64.528,5.6
18221,01/17/2007,10.125,58.708,6.2
18222,01/18/2007,-5.488,101.454,5.9
18223,01/19/2007,-9.993,109.672,5.8
18224,01/20/2007,-5.525,130.435,5.7
18225,01/20/2007,-55.419,-29.533,6.2
18226,01/21/2007,1.065,126.282,7.5
18227,01/21/2007,0.955,125.888,5.6
18228,01/21/2007,1.096,126.026,5.5
18229,01/21/2007,1.042,125.969,5.5
18230,01/21/2007,-55.764,-27.016,5.6
18231,01/21/2007,1.06,126.345,6.2
18232,01/21/2007,1.041,125.849,5.5
18233,01/21/2007,1.024,126.265,5.5
18234,01/22/2007,-2.545,136.341,5.7
18235,01/22/2007,-2.502,136.332,5.9
18236,01/22/2007,-3.321,146.35,5.8
18237,01/23/2007,-43.139,41.647,5.5
18238,01/23/2007,-6.821000000000001,130.031,5.7
18239,01/23/2007,1.216,126.063,5.5
18240,01/23/2007,-13.1,167.054,5.9
18241,01/23/2007,-55.305,-29.382,5.6
18242,01/24/2007,1.019,125.971,5.6
18243,01/25/2007,22.564,121.926,6.0
18244,01/27/2007,1.278,126.563,5.5
18245,01/27/2007,1.2819999999999998,126.202,5.6
18246,01/28/2007,1.218,126.502,5.6
18247,01/28/2007,-17.75,179.872,5.6
18248,01/28/2007,1.009,126.312,5.8
18249,01/30/2007,-54.74,146.298,6.9
18250,01/30/2007,20.98,144.705,6.6
18251,01/31/2007,-29.776,-178.002,6.5
18252,01/31/2007,-11.424,166.202,5.5
18253,01/31/2007,-7.817,107.193,5.5
18254,02/01/2007,-37.654,78.066,5.5
18255,02/04/2007,35.344,-35.944,5.6
18256,02/04/2007,19.372,-78.518,6.2
18257,02/04/2007,-55.883,-122.721,6.2
18258,02/04/2007,-55.791,-123.448,5.6
18259,02/05/2007,-20.609,-175.65,5.8
18260,02/05/2007,-20.678,-175.487,5.5
18261,02/05/2007,-20.674,-175.47,5.5
18262,02/07/2007,-17.712,-71.079,5.5
18263,02/09/2007,38.39,39.043,5.5
18264,02/10/2007,-42.978,-71.56,5.5
18265,02/12/2007,-5.002,144.98,5.9
18266,02/12/2007,35.804,-10.312,6.0
18267,02/12/2007,5.561,126.073,6.1
18268,02/13/2007,-1.4240000000000002,-77.778,5.6
18269,02/13/2007,-0.4379999999999999,124.189,5.5
18270,02/14/2007,-29.59,-112.051,5.9
18271,02/14/2007,-19.588,-69.82300000000001,5.6
18272,02/14/2007,0.432,97.308,5.7
18273,02/17/2007,41.794,143.553,6.0
18274,02/17/2007,-7.316,155.858,5.7
18275,02/17/2007,-7.255,155.889,5.6
18276,02/17/2007,-7.313,155.76,5.7
18277,02/17/2007,-4.095,154.45,5.5
18278,02/18/2007,6.336,-82.706,5.7
18279,02/19/2007,1.75,30.758000000000003,5.6
18280,02/19/2007,-20.206,173.088,5.8
18281,02/19/2007,-23.05,-70.473,5.5
18282,02/20/2007,-1.034,126.976,6.7
18283,02/20/2007,-1.032,126.975,6.0
18284,02/21/2007,-0.945,127.192,5.5
18285,02/21/2007,38.318000000000005,39.275,5.7
18286,02/23/2007,-45.337,-72.319,5.7
18287,02/24/2007,-7.006,-80.485,6.3
18288,02/24/2007,1.096,-85.206,5.5
18289,02/24/2007,-20.135,173.081,5.5
18290,02/25/2007,26.146,-110.421,5.9
18291,02/25/2007,-29.13,-177.13299999999998,5.7
18292,02/26/2007,-15.966,167.523,5.5
18293,02/26/2007,-44.77,35.495,5.7
18294,02/28/2007,-55.245,-29.142,6.2
18295,03/01/2007,26.581,-44.594,6.0
18296,03/03/2007,0.0069999999999999,126.806,5.9
18297,03/03/2007,-55.252,-129.33700000000002,5.7
18298,03/04/2007,33.79,-38.473,5.6
18299,03/06/2007,-0.493,100.498,6.4
18300,03/06/2007,-0.488,100.53,6.3
18301,03/07/2007,1.955,97.908,5.9
18302,03/07/2007,3.018,-31.819000000000003,5.5
18303,03/08/2007,29.908,140.204,6.1
18304,03/08/2007,-58.217,-7.615,6.2
18305,03/09/2007,43.224,133.526,6.0
18306,03/09/2007,-11.428,66.255,5.7
18307,03/09/2007,-6.364,130.168,5.6
18308,03/09/2007,13.261,-87.387,5.6
18309,03/10/2007,-23.294,-69.71,5.5
18310,03/10/2007,74.256,8.713,5.7
18311,03/10/2007,55.209,161.859,5.8
18312,03/11/2007,43.988,147.891,5.8
18313,03/12/2007,-28.842,-177.00599999999997,5.6
18314,03/12/2007,-41.203,85.53299999999999,5.5
18315,03/12/2007,-21.049,169.834,5.8
18316,03/12/2007,46.897,151.77,5.6
18317,03/13/2007,26.261,-110.537,6.0
18318,03/13/2007,4.174,126.755,5.5
18319,03/13/2007,-8.128,117.863,5.6
18320,03/14/2007,11.514,-86.59,5.5
18321,03/17/2007,1.132,126.216,6.2
18322,03/17/2007,4.551,-78.536,6.0
18323,03/18/2007,42.159,144.004,5.5
18324,03/18/2007,4.585,-78.494,6.2
18325,03/19/2007,-60.695,154.09,5.7
18326,03/20/2007,9.191,126.121,5.5
18327,03/22/2007,-3.388,86.775,5.9
18328,03/23/2007,-18.858,-178.37099999999998,5.8
18329,03/24/2007,-53.81399999999999,140.789,5.8
18330,03/24/2007,-19.722,-70.142,5.7
18331,03/25/2007,-20.617,169.357,7.1
18332,03/25/2007,37.336,136.588,6.7
18333,03/25/2007,-20.754,169.354,6.9
18334,03/25/2007,38.34,20.42,5.7
18335,03/26/2007,22.036,142.975,5.5
18336,03/26/2007,0.831,125.914,5.5
18337,03/28/2007,-6.268,29.673,5.8
18338,03/29/2007,-31.591,-71.837,5.6
18339,03/29/2007,-31.604,-71.708,5.8
18340,03/30/2007,44.138000000000005,146.01,5.5
18341,03/30/2007,-14.624,177.766,5.7
18342,03/31/2007,-56.083,-123.27,6.2
18343,03/31/2007,1.274,122.631,5.6
18344,03/31/2007,-20.514,169.169,5.7
18345,04/01/2007,32.349000000000004,137.607,5.7
18346,04/01/2007,-8.466000000000001,157.043,8.1
18347,04/01/2007,-9.505,156.934,6.1
18348,04/01/2007,-7.169,155.77700000000002,6.6
18349,04/01/2007,-8.003,156.19299999999998,5.5
18350,04/01/2007,-7.367999999999999,155.55700000000002,5.5
18351,04/01/2007,-7.306,155.741,6.9
18352,04/01/2007,-7.303,155.68200000000002,6.0
18353,04/01/2007,-8.522,156.737,5.8
18354,04/01/2007,-7.265,155.409,5.6
18355,04/01/2007,-7.327999999999999,155.645,5.7
18356,04/01/2007,-7.532,156.054,5.7
18357,04/02/2007,-45.382,-73.058,6.1
18358,04/02/2007,-7.174,156.05100000000002,5.6
18359,04/02/2007,-7.356,155.363,5.9
18360,04/02/2007,-7.225,156.243,6.1
18361,04/02/2007,-8.706,157.62,6.2
18362,04/02/2007,-8.748,157.64,5.6
18363,04/02/2007,-7.848,156.475,5.6
18364,04/02/2007,-8.55,157.528,5.6
18365,04/02/2007,1.409,125.763,5.5
18366,04/02/2007,-9.706,154.66299999999998,5.6
18367,04/02/2007,-8.617,157.386,6.2
18368,04/02/2007,-7.09,155.491,5.5
18369,04/03/2007,-9.742,154.629,5.5
18370,04/03/2007,-7.028,155.24200000000002,5.6
18371,04/03/2007,36.451,70.688,6.2
18372,04/03/2007,-7.838999999999999,155.588,5.5
18373,04/03/2007,-7.857,155.80100000000002,6.1
18374,04/03/2007,-7.286,155.384,5.5
18375,04/03/2007,-7.065,155.243,5.6
18376,04/03/2007,-20.633000000000003,168.99400000000003,6.2
18377,04/03/2007,-6.742000000000001,154.889,5.6
18378,04/04/2007,-7.141,156.047,6.0
18379,04/04/2007,-7.76,156.49,6.4
18380,04/04/2007,-6.819,154.995,5.6
18381,04/04/2007,-6.757999999999999,154.835,5.5
18382,04/04/2007,-20.715,168.828,6.2
18383,04/04/2007,-20.688,169.05599999999998,6.5
18384,04/04/2007,-17.23,66.79,5.9
18385,04/04/2007,30.926,141.673,5.7
18386,04/05/2007,-16.999000000000002,-176.94099999999997,5.7
18387,04/05/2007,37.306,-24.621,6.3
18388,04/05/2007,1.507,-84.669,5.5
18389,04/06/2007,-55.373000000000005,-123.645,5.9
18390,04/06/2007,-6.949,155.77100000000002,5.9
18391,04/07/2007,-39.787,46.178,5.9
18392,04/07/2007,37.306,-24.494,6.1
18393,04/07/2007,2.9160000000000004,95.7,6.1
18394,04/09/2007,-20.073,-178.082,5.9
18395,04/09/2007,48.304,154.695,5.8
18396,04/10/2007,12.99,92.525,5.5
18397,04/11/2007,-14.791,-173.458,5.5
18398,04/12/2007,-61.828,160.96,6.0
18399,04/13/2007,17.302,-100.198,6.0
18400,04/13/2007,-1.132,126.956,5.5
18401,04/13/2007,-35.051,-108.836,6.1
18402,04/15/2007,47.002,153.435,5.5
18403,04/16/2007,-63.337,169.919,5.8
18404,04/16/2007,-58.015,147.964,6.4
18405,04/17/2007,-31.845,179.761,5.6
18406,04/18/2007,-24.082,-66.626,5.6
18407,04/18/2007,42.658,141.861,5.5
18408,04/20/2007,25.722,125.093,6.1
18409,04/20/2007,25.73,125.148,5.7
18410,04/20/2007,25.71,125.108,6.3
18411,04/20/2007,25.623,125.043,6.0
18412,04/20/2007,25.683000000000003,125.244,5.5
18413,04/20/2007,27.471,128.379,5.7
18414,04/21/2007,21.136,122.129,5.5
18415,04/21/2007,-3.548,151.266,6.1
18416,04/21/2007,-13.838,166.843,6.1
18417,04/21/2007,-45.243,-72.648,6.2
18418,04/25/2007,7.4,126.44,5.7
18419,04/25/2007,-14.285,166.863,6.4
18420,04/27/2007,5.359,94.635,5.9
18421,04/27/2007,-6.965,155.938,5.8
18422,04/28/2007,-60.789,-20.208,6.1
18423,04/29/2007,-8.308,157.173,5.5
18424,04/29/2007,52.007,-179.972,6.2
18425,04/30/2007,-53.999,6.081,5.6
18426,05/01/2007,-7.124,155.134,5.7
18427,05/01/2007,-7.167999999999999,155.107,5.8
18428,05/01/2007,-21.327,-68.41199999999999,5.5
18429,05/03/2007,1.545,126.362,5.6
18430,05/03/2007,-34.115,-178.94799999999998,5.6
18431,05/03/2007,-27.552,-178.07299999999998,5.5
18432,05/04/2007,-1.41,-14.921,6.2
18433,05/05/2007,34.248000000000005,81.96700000000001,6.1
18434,05/06/2007,17.307000000000002,120.201,5.5
18435,05/06/2007,-19.401,-179.354,6.5
18436,05/06/2007,-19.406,-179.315,6.1
18437,05/07/2007,-19.251,-179.362,5.6
18438,05/07/2007,-44.85,-80.453,6.1
18439,05/07/2007,31.355,97.787,5.5
18440,05/07/2007,-21.213,-178.61900000000003,5.7
18441,05/09/2007,6.636,123.911,5.6
18442,05/10/2007,-6.882999999999999,155.412,5.5
18443,05/12/2007,-5.462999999999999,146.108,5.9
18444,05/13/2007,-21.683000000000003,-179.21099999999998,5.5
18445,05/13/2007,-19.513,-179.329,5.8
18446,05/14/2007,1.255,97.248,5.5
18447,05/15/2007,-55.477,-127.989,5.6
18448,05/16/2007,20.503,100.732,6.3
18449,05/16/2007,48.858,154.768,5.5
18450,05/16/2007,-6.959,155.865,5.7
18451,05/17/2007,-2.745,136.745,5.5
18452,05/17/2007,-30.658,-178.202,6.0
18453,05/18/2007,41.597,141.991,5.5
18454,05/18/2007,-7.316,151.906,5.7
18455,05/23/2007,52.352,-31.814,5.7
18456,05/23/2007,21.892,-96.359,5.6
18457,05/24/2007,-9.553,118.797,5.6
18458,05/24/2007,-9.228,157.433,5.5
18459,05/25/2007,-24.222,-67.027,5.9
18460,05/26/2007,-35.928000000000004,-103.097,5.5
